Fitness,Genome
58.8637,0011011101111010001101100001110101010101100101111001111110111000011101100001010110101101110111000010
59.8443,0011011101111010001101100001110101010101100101111001111110111000011101100011010110101101110111000010
60.6986,0000000010011100101100011000100011000100100000111001101000000110000000110010101111001000111100100111
61.9591,1000101010010010000011001111011101010001100011101100001101100001000101101110101011110100110010001000
62.4695,1001100010010010001010001111011101010001100011101100001101100001000101101110111010110100110010001001
63.7175,0001100010010010001010001111011101011001100111101100001101100001000101101010101010110100110010001000
64.9627,0001100010011010001010001111011101011001100111101100001101100001000101101010101010110100110010001000
65.3828,0001101010010010001010001111011101011001100111101100001101100001000101101000110010110100110010001000
66.1933,0001101010011010001010001111011101111001100111001100001101100001000101101000101010110100110010001000
66.7155,0001101010011010001010001111011101011001100111001100001101100111000101101000101010110100110010001000
67.4527,1010101010011010001010001111110101010001100111101100001101100001000101101110101001110100110010101000
67.9477,1010101010011010001010001111111101010001100111101100001101100001000101101110101000110100110010001000
68.4828,1010101010011010001010001111111101010001100111101100001101100001000100101110101000110100110010001000
68.6854,0010101010011010001010001111011101011001100111001100001101100001000101101010101010110100110010000100
69.3359,1010101010011010001010001111111101010001100111001100001101100001000100101110101000110100110010001000
69.6758,1010101010011010001010001111101101010001100111001100001101100001000100101110101000110100110010001000
69.8662,0110101010011010001010001111101101011101100111001100001101100001000100101000101000110100110010001100
70.0751,1010101010011010001010001111101101010011100111001100001101100001000100101110101000110100110010001010
70.1401,0110101010011010001010001111101101011101100111001100001101100001000100101100101000110100110010001100
70.3925,0010101010011010001010001111101101010011100111001100001101100001000100101110101000110100110010001010
70.4959,0111101010011010001010001111101101011101100111001100001101100001000100101100101000110100110010001100
70.7749,1010101010011010000010001111100101011001100111001100001101100001000100101110101000110101110010001000
71.0113,1010101010011010000010001111101101010011100111001100001101100001000100101110101000110100110010000111
71.0113,1010101010011010000010001111101101010011100111001100001101100001000100101110101000110100110010000111
71.466,1010101010011010001010001111101101010011100111001100011011100001000100101010101000110100110010001011
71.466,1010101010011010001010001111101101010011100111001100011011100001000100101010101000110100110010001011
71.6199,1010101010011010000010001111101101010011100111001100001101100001000100101110101100010101110010000111
71.7312,1010101010011010000010001111101101010011100111001100011011100001000100101010101000110100110010001011
72.1562,1010101010011010000010001111101101010011100111001100001101100001000100101110101100010101110010000011
72.1576,1010101010011010000010001111100101010011100111001100011011100001000100101010101000110100110010001011
72.1943,1010101010011010000010001111100101010011100111001100001101100001000100101110101000110101110010000011
72.3151,1010101010011010000010001111101101010011100111001100011101100001000100101110101100010101110010000011
72.5827,1010101010011010000010001111100101010011100111001100001101100001000100101110101100010101110010000011
72.5827,1010101010011010000010001111100101010011100111001100001101100001000100101110101100010101110010000011
72.5915,1010101010011010000010001111100101010011100111001100001101100001000100101110101100010101110010010011
72.7757,1010101010011010000010001111100101010011100111001100001101100001000100101010101100010101110010000011
72.7757,1010101010011010000010001111100101010011100111001100001101100001000100101010101100010101110010000011
72.9346,1010101010011010000010001111100101010011100111001100011101100001000100101010101100010101110010000011
72.9346,1010101010011010000010001111100101010011100111001100011101100001000100101010101100010101110010000011
72.9346,1010101010011010000010001111100101010011100111001100011101100001000100101010101100010101110010000011
73.0617,1010101010011010000010001111100101010011100111001100011001100001000100101010101100010101110010010011
72.9346,1010101010011010000010001111100101010011100111001100011101100001000100101010101100010101110010000011
73.0529,1010101010011010000010001111100101010011100111001100011001100001000100101010101100010101110010000011
73.0617,1010101010011010000010001111100101010011100111001100011001100001000100101010101100010101110010010011
73.0617,1010101010011010000010001111100101010011100111001100011001100001000100101010101100010101110010010011
73.0617,1010101010011010000010001111100101010011100111001100011001100001000100101010101100010101110010010011
73.0617,1010101010011010000010001111100101010011100111001100011001100001000100101010101100010101110010010011
73.0617,1010101010011010000010001111100101010011100111001100011001100001000100101010101100010101110010010011
73.0617,1010101010011010000010001111100101010011100111001100011001100001000100101010101100010101110010010011
73.0617,1010101010011010000010001111100101010011100111001100011001100001000100101010101100010101110010010011
73.0617,1010101010011010000010001111100101010011100111001100011001100001000100101010101100010101110010010011
73.0617,1010101010011010000010001111100101010011100111001100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
73.138,1010101010011010000010001111100101010011100111010100011001100001000100101010101100010101110010010011
